invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
267,M072,Lancaster,Home and lifestyle,$35.47,4.0,14/03/25,17:22:00,Credit card,6.9,0.33
268,M081,Friendswood,Food and beverages,$74.6,10.0,08/01/25,20:55:00,Cash,9.5,0.33
269,M001,Houston,Home and lifestyle,$70.74,4.0,05/01/25,16:05:00,Credit card,4.4,0.36
270,M001,Houston,Home and lifestyle,$35.54,10.0,04/01/25,13:34:00,Ewallet,7.0,0.36
271,M069,Rockwall,Sports and travel,$67.43,5.0,06/03/25,18:13:00,Ewallet,6.3,0.33
272,M027,Abilene,Health and beauty,$21.12,2.0,03/01/25,19:17:00,Cash,9.7,0.48
273,M094,Alamo,Home and lifestyle,$21.54,9.0,07/01/25,11:44:00,Credit card,8.8,0.33
274,M025,Waco,Home and lifestyle,$12.03,2.0,27/01/25,15:51:00,Cash,5.1,0.48
275,M042,Bryan,Health and beauty,$99.71,6.0,26/02/25,16:52:00,Ewallet,7.9,0.48
276,M056,Rowlett,Fashion accessories,$47.97,7.0,07/01/25,20:52:00,Cash,6.2,0.33
277,M027,Abilene,Home and lifestyle,$21.82,10.0,07/01/25,17:36:00,Cash,7.1,0.48
278,M046,Temple,Fashion accessories,$95.42,4.0,02/02/25,13:23:00,Ewallet,6.4,0.48
279,M091,Little Elm,Fashion accessories,$70.99,10.0,20/03/25,16:28:00,Cash,5.7,0.33
280,M051,New Braunfels,Sports and travel,$44.02,10.0,20/03/25,19:57:00,Credit card,9.6,0.48
281,M073,Seguin,Home and lifestyle,$69.96,8.0,15/02/25,17:01:00,Credit card,6.4,0.33
282,M036,Allen,Home and lifestyle,$37,1.0,06/03/25,13:29:00,Credit card,7.9,0.48
283,M097,Alice,Sports and travel,$15.34,1.0,06/01/25,11:09:00,Cash,6.5,0.18
284,M030,Richardson,Health and beauty,$99.83,6.0,04/03/25,15:02:00,Ewallet,8.5,0.48
285,M079,La Porte,Health and beauty,$47.67,4.0,12/03/25,14:21:00,Cash,9.1,0.33
286,M052,Mansfield,Health and beauty,$66.68,5.0,20/02/25,18:01:00,Cash,7.6,0.57
287,M010,Laredo,Home and lifestyle,$74.86,1.0,24/03/25,14:49:00,Cash,6.9,0.48
288,M079,La Porte,Sports and travel,$23.75,9.0,31/01/25,12:02:00,Cash,9.5,0.33
289,M094,Alamo,Food and beverages,$48.51,7.0,25/01/25,13:30:00,Credit card,5.2,0.33
290,M074,Weslaco,Home and lifestyle,$94.88,7.0,03/02/25,14:38:00,Cash,4.2,0.33
291,M017,McKinney,Electronic accessories,$40.3,10.0,24/01/25,17:37:00,Credit card,7.0,0.48
292,M040,Edinburg,Electronic accessories,$27.85,7.0,14/03/25,17:20:00,Ewallet,6.0,0.48
293,M007,Arlington,Electronic accessories,$62.48,1.0,18/02/25,20:29:00,Cash,4.7,0.48
294,M015,Grand Prairie,Food and beverages,$36.36,2.0,21/01/25,10:00:00,Cash,7.1,0.48
295,M023,Midland,Health and beauty,$18.11,10.0,13/03/25,11:46:00,Ewallet,5.9,0.48
296,M014,Amarillo,Electronic accessories,$51.92,5.0,03/03/25,13:42:00,Cash,7.5,0.48
297,M036,Allen,Electronic accessories,$28.84,4.0,29/03/25,14:44:00,Cash,6.4,0.48
298,M085,Kerrville,Home and lifestyle,$78.38,6.0,10/01/25,14:16:00,Ewallet,5.8,0.33
299,M095,Big Spring,Home and lifestyle,$60.01,4.0,25/01/25,15:54:00,Cash,4.5,0.33
300,M017,McKinney,Home and lifestyle,$88.61,1.0,19/01/25,10:21:00,Cash,7.7,0.48
301,M100,Canyon,Fashion accessories,$99.82,2.0,02/01/25,18:09:00,Credit card,6.7,0.18
302,M048,Harlingen,Health and beauty,$39.01,1.0,12/03/25,16:46:00,Credit card,4.7,0.48
303,M031,Lewisville,Food and beverages,$48.61,1.0,25/02/25,15:31:00,Cash,4.4,0.48
304,M026,Denton,Electronic accessories,$51.19,4.0,18/03/25,17:15:00,Credit card,4.7,0.48
305,M045,Missouri City,Electronic accessories,$14.96,8.0,23/02/25,12:29:00,Credit card,8.6,0.48
306,M053,Conroe,Electronic accessories,$72.2,7.0,26/03/25,20:14:00,Ewallet,4.3,0.21
307,M088,Cleburne,Sports and travel,$40.23,7.0,30/03/25,13:22:00,Cash,9.6,0.33
308,M066,Grapevine,Home and lifestyle,$88.79,8.0,17/02/25,17:09:00,Cash,4.1,0.33
309,M033,Pearland,Electronic accessories,$26.48,3.0,21/03/25,10:40:00,Ewallet,4.7,0.48
310,M012,Garland,Fashion accessories,$81.91,2.0,05/03/25,17:43:00,Cash,7.8,0.48
311,M036,Allen,Sports and travel,$79.93,6.0,31/01/25,14:04:00,Cash,5.5,0.48
312,M076,Huntsville,Fashion accessories,$69.33,2.0,05/02/25,19:05:00,Ewallet,9.7,0.33
313,M012,Garland,Food and beverages,$14.23,5.0,01/02/25,10:08:00,Credit card,4.4,0.48
314,M026,Denton,Health and beauty,$15.55,9.0,07/03/25,13:12:00,Cash,5.0,0.48
315,M075,San Marcos,Electronic accessories,$78.13,10.0,10/02/25,20:51:00,Cash,4.4,0.33
316,M030,Richardson,Food and beverages,$99.37,2.0,14/02/25,17:29:00,Cash,5.2,0.48
317,M012,Garland,Food and beverages,$21.08,3.0,09/02/25,10:25:00,Cash,7.3,0.48
318,M091,Little Elm,Electronic accessories,$74.79,5.0,10/01/25,11:34:00,Cash,4.9,0.33
319,M048,Harlingen,Health and beauty,$29.67,7.0,11/03/25,18:58:00,Credit card,8.1,0.48
320,M059,Pflugerville,Health and beauty,$44.07,4.0,18/02/25,16:28:00,Ewallet,8.4,0.33
321,M065,Texas City,Food and beverages,$22.93,9.0,26/02/25,20:26:00,Cash,5.5,0.33
322,M016,Brownsville,Health and beauty,$39.42,1.0,18/01/25,15:08:00,Cash,8.4,0.48
323,M037,League City,Health and beauty,$15.26,6.0,15/02/25,18:03:00,Ewallet,9.8,0.48
324,M010,Laredo,Fashion accessories,$61.77,5.0,08/03/25,13:21:00,Cash,6.7,0.48
325,M086,Rosenberg,Home and lifestyle,$21.52,6.0,17/01/25,12:48:00,Credit card,9.4,0.33
326,M088,Cleburne,Sports and travel,$97.74,4.0,12/03/25,19:53:00,Ewallet,6.4,0.33
327,M069,Rockwall,Food and beverages,$99.78,5.0,09/03/25,19:09:00,Cash,5.4,0.33
328,M057,Euless,Food and beverages,$94.26,4.0,12/03/25,16:30:00,Cash,8.6,0.33
329,M052,Mansfield,Health and beauty,$51.13,4.0,25/01/25,10:11:00,Credit card,4.0,0.57
330,M063,Georgetown,Electronic accessories,$36.36,4.0,25/03/25,13:07:00,Cash,7.6,0.33
331,M071,Lufkin,Home and lifestyle,$22.02,9.0,07/02/25,18:48:00,Cash,6.8,0.33
332,M076,Huntsville,Food and beverages,$32.9,3.0,17/02/25,17:27:00,Credit card,9.1,0.33
333,M070,Hurst,Fashion accessories,$77.02,5.0,03/02/25,15:59:00,Cash,5.5,0.33
334,M034,College Station,Food and beverages,$23.48,2.0,14/03/25,11:21:00,Credit card,7.9,0.48
335,M089,Southlake,Sports and travel,$14.7,5.0,24/03/25,13:48:00,Ewallet,8.5,0.33
336,M032,Tyler,Electronic accessories,$28.45,5.0,21/03/25,10:17:00,Credit card,9.1,0.48
337,M024,Carrollton,Fashion accessories,$76.4,9.0,19/03/25,15:49:00,Ewallet,7.5,0.48
338,M100,Canyon,Sports and travel,$57.95,6.0,24/02/25,13:02:00,Cash,5.2,0.18
339,M016,Brownsville,Electronic accessories,$47.65,3.0,28/03/25,12:58:00,Credit card,9.5,0.48
340,M051,New Braunfels,Food and beverages,$42.82,9.0,05/02/25,15:26:00,Credit card,8.9,0.48
341,M014,Amarillo,Electronic accessories,$48.09,3.0,10/02/25,18:23:00,Credit card,7.8,0.48
342,M030,Richardson,Health and beauty,$55.97,7.0,05/03/25,19:06:00,Ewallet,8.9,0.48
343,M037,League City,Health and beauty,$76.9,7.0,15/02/25,20:21:00,Cash,7.7,0.48
344,M045,Missouri City,Food and beverages,$97.03,5.0,30/01/25,16:24:00,Credit card,9.3,0.48
345,M007,Arlington,Sports and travel,$44.65,3.0,14/02/25,15:04:00,Cash,6.2,0.48
346,M057,Euless,Fashion accessories,$77.93,9.0,27/02/25,16:10:00,Ewallet,7.6,0.33
347,M096,Eagle Pass,Electronic accessories,$71.95,1.0,04/02/25,12:14:00,Cash,7.3,0.18
348,M066,Grapevine,Home and lifestyle,$89.25,8.0,20/01/25,10:13:00,Cash,4.7,0.33
349,M095,Big Spring,Electronic accessories,$26.02,7.0,28/03/25,17:38:00,Cash,5.1,0.33
350,M087,Waxahachie,Health and beauty,$13.5,10.0,27/02/25,11:06:00,Credit card,4.8,0.33
351,M017,McKinney,Fashion accessories,$99.3,10.0,15/02/25,14:53:00,Credit card,6.6,0.48
352,M029,Round Rock,Electronic accessories,$51.69,7.0,26/01/25,18:22:00,Cash,5.5,0.48
353,M098,Mineral Wells,Fashion accessories,$54.73,7.0,14/03/25,19:02:00,Credit card,8.5,0.18
354,M019,Pasadena,Home and lifestyle,$27,9.0,02/03/25,14:16:00,Cash,4.8,0.48
355,M082,Weslaco,Electronic accessories,$30.24,1.0,04/03/25,15:44:00,Cash,8.4,0.33
356,M090,Brownwood,Food and beverages,$89.14,4.0,07/01/25,12:20:00,Credit card,7.8,0.33
357,M028,Odessa,Fashion accessories,$37.55,10.0,08/03/25,20:01:00,Credit card,9.3,0.48
358,M017,McKinney,Sports and travel,$95.44,10.0,09/01/25,13:45:00,Cash,5.2,0.48
359,M070,Hurst,Electronic accessories,$27.5,3.0,01/03/25,15:40:00,Ewallet,6.5,0.33
360,M081,Friendswood,Sports and travel,$74.97,1.0,16/03/25,16:58:00,Cash,5.6,0.33
361,M010,Laredo,Food and beverages,$80.96,8.0,17/02/25,11:12:00,Credit card,7.4,0.48
362,M070,Hurst,Food and beverages,$94.47,8.0,27/02/25,15:12:00,Cash,9.1,0.33
363,M002,Dallas,Food and beverages,$99.79,2.0,07/03/25,20:37:00,Ewallet,8.0,0.36
364,M089,Southlake,Home and lifestyle,$73.22,6.0,21/01/25,17:44:00,Cash,7.2,0.33
365,M037,League City,Food and beverages,$41.24,4.0,19/02/25,16:23:00,Cash,7.1,0.48
366,M079,La Porte,Fashion accessories,$81.68,4.0,06/01/25,12:12:00,Cash,9.1,0.33
367,M072,Lancaster,Electronic accessories,$51.32,9.0,14/03/25,19:33:00,Cash,5.6,0.33
368,M048,Harlingen,Home and lifestyle,$65.94,4.0,24/03/25,10:29:00,Cash,6.0,0.48
369,M026,Denton,Sports and travel,$14.36,10.0,27/01/25,14:28:00,Cash,5.4,0.48
370,M018,Frisco,Electronic accessories,$21.5,9.0,06/03/25,12:46:00,Credit card,7.8,0.48
371,M005,Fort Worth,Electronic accessories,$26.26,7.0,02/02/25,19:40:00,Cash,9.9,0.48
372,M071,Lufkin,Fashion accessories,$60.96,2.0,25/01/25,19:39:00,Credit card,4.9,0.33
373,M086,Rosenberg,Home and lifestyle,$70.11,6.0,14/03/25,17:54:00,Ewallet,5.2,0.33
374,M014,Amarillo,Fashion accessories,$42.08,6.0,29/01/25,12:25:00,Cash,8.9,0.48
375,M020,Killeen,Home and lifestyle,$67.09,5.0,03/01/25,16:47:00,Credit card,9.1,0.48
376,M009,Plano,Fashion accessories,$96.7,5.0,14/01/25,12:52:00,Ewallet,7.0,0.48
377,M096,Eagle Pass,Home and lifestyle,$35.38,9.0,05/01/25,19:50:00,Credit card,9.6,0.33
378,M037,League City,Sports and travel,$95.49,7.0,22/02/25,18:17:00,Ewallet,8.7,0.48
379,M009,Plano,Fashion accessories,$96.98,4.0,06/02/25,17:20:00,Ewallet,9.4,0.48
380,M045,Missouri City,Electronic accessories,$23.65,4.0,30/01/25,13:32:00,Credit card,4.0,0.48
381,M047,Flower Mound,Sports and travel,$82.33,4.0,11/01/25,10:37:00,Credit card,7.5,0.48
382,M008,Corpus Christi,Electronic accessories,$26.61,2.0,19/03/25,14:35:00,Cash,4.2,0.48
383,M061,Cedar Park,Food and beverages,$99.69,5.0,14/01/25,12:09:00,Cash,9.9,0.33
384,M091,Little Elm,Food and beverages,$74.89,4.0,01/03/25,15:32:00,Ewallet,4.2,0.33
385,M039,Longview,Food and beverages,$40.94,5.0,06/01/25,13:58:00,Ewallet,9.9,0.48
386,M084,Schertz,Sports and travel,$75.82,1.0,31/01/25,13:19:00,Cash,5.8,0.33
387,M006,El Paso,Food and beverages,$46.77,6.0,11/03/25,13:37:00,Cash,6.0,0.48
388,M034,College Station,Health and beauty,$32.32,10.0,20/02/25,16:49:00,Credit card,10.0,0.48
389,M074,Weslaco,Fashion accessories,$54.07,9.0,27/01/25,14:55:00,Cash,9.5,0.33
390,M066,Grapevine,Food and beverages,$18.22,7.0,10/03/25,14:04:00,Credit card,6.6,0.33
391,M021,McAllen,Fashion accessories,$80.48,3.0,15/02/25,12:31:00,Cash,8.1,0.48
392,M002,Dallas,Fashion accessories,$37.95,10.0,26/01/25,14:51:00,Cash,9.7,0.36
393,M020,Killeen,Electronic accessories,$76.82,1.0,13/02/25,18:27:00,Ewallet,7.2,0.48
394,M099,Weatherford,Sports and travel,$52.26,10.0,09/03/25,12:45:00,Credit card,6.2,0.18
395,M045,Missouri City,Health and beauty,$79.74,1.0,06/03/25,10:36:00,Credit card,7.3,0.48
396,M062,Galveston,Health and beauty,$77.5,5.0,24/01/25,20:36:00,Ewallet,4.3,0.33
397,M075,San Marcos,Food and beverages,$54.27,5.0,13/03/25,14:16:00,Ewallet,4.6,0.33
398,M092,Lake Jackson,Home and lifestyle,$13.59,9.0,15/03/25,10:26:00,Cash,5.8,0.33
399,M017,McKinney,Health and beauty,$41.06,6.0,05/03/25,13:30:00,Credit card,8.3,0.48
400,M016,Brownsville,Electronic accessories,$19.24,9.0,04/03/25,16:28:00,Cash,8.0,0.48
401,M081,Friendswood,Food and beverages,$39.43,6.0,25/03/25,20:18:00,Credit card,9.4,0.33
402,M084,Schertz,Home and lifestyle,$46.22,4.0,12/03/25,20:04:00,Credit card,6.2,0.33
403,M030,Richardson,Home and lifestyle,$13.98,1.0,04/02/25,13:38:00,Ewallet,9.8,0.48
404,M010,Laredo,Fashion accessories,$39.75,5.0,22/02/25,10:43:00,Ewallet,9.6,0.48
405,M027,Abilene,Fashion accessories,$97.79,7.0,16/02/25,17:30:00,Ewallet,4.9,0.48
406,M095,Big Spring,Sports and travel,$67.26,4.0,19/01/25,15:28:00,Credit card,8.0,0.33
407,M009,Plano,Food and beverages,$13.79,5.0,11/01/25,19:07:00,Credit card,7.8,0.48
408,M051,New Braunfels,Fashion accessories,$68.71,4.0,04/01/25,19:01:00,Cash,4.1,0.48
409,M004,Austin,Home and lifestyle,$56.53,4.0,04/03/25,19:48:00,Ewallet,5.5,0.48
410,M047,Flower Mound,Fashion accessories,$23.82,5.0,28/01/25,19:24:00,Ewallet,5.4,0.48
411,M011,Lubbock,Health and beauty,$34.21,10.0,02/01/25,13:00:00,Cash,5.1,0.48
412,M094,Alamo,Sports and travel,$21.87,2.0,25/01/25,14:29:00,Ewallet,6.9,0.33
413,M005,Fort Worth,Health and beauty,$20.97,5.0,04/01/25,13:21:00,Cash,7.8,0.48
414,M061,Cedar Park,Sports and travel,$25.84,3.0,10/03/25,18:55:00,Ewallet,6.6,0.33
415,M074,Weslaco,Home and lifestyle,$50.93,8.0,22/03/25,19:36:00,Cash,9.2,0.33
416,M025,Waco,Health and beauty,$96.11,1.0,25/01/25,16:28:00,Ewallet,7.8,0.48
417,M035,San Angelo,Home and lifestyle,$45.38,4.0,08/01/25,13:48:00,Credit card,8.7,0.48
418,M053,Conroe,Health and beauty,$81.51,1.0,22/01/25,10:57:00,Ewallet,9.2,0.57
419,M062,Galveston,Health and beauty,$57.22,2.0,12/01/25,17:13:00,Ewallet,8.3,0.33
420,M098,Mineral Wells,Electronic accessories,$25.22,7.0,04/02/25,10:23:00,Cash,8.2,0.18
421,M055,Waxahachie,Food and beverages,$38.6,3.0,28/03/25,13:57:00,Ewallet,7.5,0.33
422,M046,Temple,Electronic accessories,$84.05,3.0,23/01/25,13:29:00,Cash,9.8,0.48
423,M022,Mesquite,Fashion accessories,$97.21,10.0,08/02/25,13:00:00,Credit card,8.7,0.48
424,M032,Tyler,Fashion accessories,$25.42,8.0,19/03/25,19:42:00,Credit card,6.7,0.48
425,M022,Mesquite,Fashion accessories,$16.28,1.0,09/03/25,15:36:00,Cash,5.0,0.48
426,M048,Harlingen,Fashion accessories,$40.61,9.0,02/01/25,13:40:00,Cash,7.0,0.48
427,M100,Canyon,Health and beauty,$53.17,7.0,21/01/25,18:01:00,Cash,8.9,0.18
428,M039,Longview,Food and beverages,$20.87,3.0,20/03/25,13:53:00,Credit card,8.0,0.48
429,M095,Big Spring,Sports and travel,$67.27,5.0,27/02/25,17:27:00,Cash,6.9,0.33
430,M003,San Antonio,Home and lifestyle,$90.65,10.0,08/03/25,10:53:00,Ewallet,7.3,0.36
431,M084,Schertz,Fashion accessories,$69.08,2.0,31/01/25,19:48:00,Credit card,6.9,0.33
432,M010,Laredo,Food and beverages,$43.27,2.0,08/03/25,16:53:00,Ewallet,5.7,0.48
433,M062,Galveston,Electronic accessories,$23.46,6.0,13/01/25,19:14:00,Ewallet,6.4,0.33
434,M030,Richardson,Fashion accessories,$95.54,7.0,09/03/25,14:36:00,Credit card,9.6,0.48
435,M075,San Marcos,Fashion accessories,$47.44,1.0,22/02/25,18:19:00,Credit card,6.8,0.33
436,M044,Pharr,Sports and travel,$99.24,9.0,19/03/25,19:09:00,Ewallet,9.0,0.48
437,M009,Plano,Sports and travel,$82.93,4.0,20/01/25,16:51:00,Ewallet,9.6,0.48
438,M095,Big Spring,Home and lifestyle,$33.99,6.0,08/03/25,15:37:00,Credit card,7.7,0.33
439,M090,Brownwood,Food and beverages,$17.04,4.0,08/03/25,20:15:00,Ewallet,7.0,0.33
440,M037,League City,Electronic accessories,$40.86,8.0,07/02/25,14:38:00,Credit card,6.5,0.48
441,M097,Alice,Food and beverages,$17.44,5.0,15/01/25,19:25:00,Cash,8.1,0.18
442,M001,Houston,Sports and travel,$88.43,8.0,22/03/25,19:35:00,Credit card,4.3,0.36
443,M029,Round Rock,Home and lifestyle,$89.21,9.0,15/01/25,15:42:00,Credit card,6.5,0.48
444,M050,Victoria,Fashion accessories,$12.78,1.0,08/01/25,14:11:00,Ewallet,9.5,0.48
445,M069,Rockwall,Sports and travel,$19.1,7.0,15/01/25,10:43:00,Cash,9.7,0.33
446,M011,Lubbock,Health and beauty,$19.15,1.0,28/01/25,17:58:00,Credit card,9.5,0.48
447,M027,Abilene,Food and beverages,$27.66,10.0,14/02/25,11:26:00,Credit card,8.9,0.48
448,M028,Odessa,Fashion accessories,$45.74,3.0,10/03/25,17:38:00,Credit card,6.5,0.48
449,M063,Georgetown,Health and beauty,$27.07,1.0,12/01/25,20:07:00,Credit card,5.3,0.33
450,M077,Coppell,Sports and travel,$39.12,1.0,26/03/25,11:02:00,Credit card,9.6,0.33
451,M099,Weatherford,Electronic accessories,$74.71,6.0,01/01/25,19:07:00,Cash,6.7,0.18
452,M077,Coppell,Electronic accessories,$22.01,6.0,02/01/25,18:50:00,Cash,7.6,0.33
453,M068,Burleson,Food and beverages,$63.61,5.0,16/03/25,12:43:00,Ewallet,4.8,0.33
454,M069,Rockwall,Health and beauty,$25,1.0,03/03/25,15:09:00,Ewallet,5.5,0.33
455,M028,Odessa,Electronic accessories,$20.77,4.0,31/01/25,13:47:00,Cash,4.7,0.48
456,M010,Laredo,Fashion accessories,$29.56,5.0,13/02/25,16:59:00,Cash,6.9,0.48
457,M080,Nacogdoches,Food and beverages,$77.4,9.0,15/02/25,14:15:00,Credit card,4.5,0.33
458,M005,Fort Worth,Electronic accessories,$79.39,10.0,07/02/25,20:24:00,Cash,6.2,0.48
459,M091,Little Elm,Electronic accessories,$46.57,10.0,27/01/25,13:58:00,Cash,7.6,0.33
460,M074,Weslaco,Food and beverages,$35.89,1.0,23/02/25,16:52:00,Cash,7.9,0.33
461,M064,Bedford,Food and beverages,$40.52,5.0,03/02/25,15:19:00,Cash,4.5,0.33
462,M086,Rosenberg,Food and beverages,$73.05,10.0,03/03/25,12:25:00,Credit card,8.7,0.33
463,M026,Denton,Sports and travel,$73.95,4.0,03/02/25,10:02:00,Cash,6.1,0.48
464,M057,Euless,Food and beverages,$22.62,1.0,17/03/25,18:58:00,Cash,6.4,0.33
465,M042,Bryan,Food and beverages,$51.34,5.0,28/03/25,15:31:00,Credit card,9.1,0.48
466,M095,Big Spring,Sports and travel,$54.55,10.0,02/03/25,11:22:00,Credit card,7.1,0.33
467,M094,Alamo,Health and beauty,$37.15,7.0,08/02/25,13:12:00,Credit card,7.7,0.33
468,M047,Flower Mound,Sports and travel,$37.02,6.0,22/03/25,18:33:00,Cash,4.5,0.48
469,M071,Lufkin,Food and beverages,$21.58,1.0,09/02/25,10:02:00,Ewallet,7.2,0.33
470,M071,Lufkin,Electronic accessories,$98.84,1.0,15/02/25,11:21:00,Cash,8.4,0.33
471,M016,Brownsville,Home and lifestyle,$83.77,6.0,23/01/25,12:10:00,Ewallet,5.4,0.48
472,M093,Angleton,Sports and travel,$40.05,4.0,25/01/25,11:40:00,Cash,9.7,0.33
473,M076,Huntsville,Fashion accessories,$43.13,10.0,02/02/25,18:31:00,Credit card,5.5,0.33
474,M088,Cleburne,Health and beauty,$72.57,8.0,30/03/25,17:58:00,Cash,4.6,0.33
475,M003,San Antonio,Electronic accessories,$64.44,5.0,30/03/25,17:04:00,Cash,6.6,0.48
476,M010,Laredo,Health and beauty,$65.18,3.0,25/02/25,20:35:00,Credit card,6.3,0.48
477,M059,Pflugerville,Sports and travel,$33.26,5.0,18/03/25,16:10:00,Credit card,4.2,0.33
478,M020,Killeen,Electronic accessories,$84.07,4.0,07/03/25,16:54:00,Ewallet,4.4,0.48
479,M059,Pflugerville,Sports and travel,$34.37,10.0,16/03/25,10:11:00,Ewallet,6.7,0.33
480,M057,Euless,Electronic accessories,$38.6,1.0,29/01/25,11:26:00,Ewallet,6.7,0.33
481,M078,Del Rio,Food and beverages,$65.97,8.0,02/02/25,20:29:00,Cash,8.4,0.33
482,M066,Grapevine,Electronic accessories,$32.8,10.0,15/02/25,12:12:00,Cash,6.2,0.33
483,M094,Alamo,Sports and travel,$37.14,5.0,08/01/25,13:05:00,Ewallet,5.0,0.33
484,M080,Nacogdoches,Home and lifestyle,$60.38,10.0,12/02/25,16:19:00,Cash,6.0,0.33
485,M003,San Antonio,Sports and travel,$36.98,10.0,01/01/25,19:48:00,Credit card,7.0,0.36
486,M060,DeSoto,Sports and travel,$49.49,4.0,21/03/25,15:25:00,Ewallet,6.6,0.33
487,M026,Denton,Fashion accessories,$41.09,10.0,28/02/25,14:42:00,Cash,7.3,0.48
488,M080,Nacogdoches,Fashion accessories,$37.15,4.0,23/03/25,18:59:00,Ewallet,8.3,0.33
489,M050,Victoria,Home and lifestyle,$22.96,1.0,30/01/25,20:47:00,Ewallet,4.3,0.48
490,M063,Georgetown,Home and lifestyle,$77.68,9.0,04/02/25,13:21:00,Ewallet,9.8,0.33
491,M051,New Braunfels,Fashion accessories,$34.7,2.0,13/03/25,19:48:00,Ewallet,8.2,0.48
492,M004,Austin,Fashion accessories,$19.66,10.0,15/03/25,18:20:00,Credit card,7.2,0.48
493,M085,Kerrville,Health and beauty,$25.32,8.0,05/03/25,20:24:00,Ewallet,8.7,0.33
494,M011,Lubbock,Home and lifestyle,$12.12,10.0,05/03/25,13:44:00,Credit card,8.4,0.48
495,M081,Friendswood,Fashion accessories,$99.89,2.0,26/02/25,11:48:00,Ewallet,7.1,0.33
496,M019,Pasadena,Sports and travel,$75.92,8.0,20/03/25,14:14:00,Cash,5.5,0.48
497,M053,Conroe,Electronic accessories,$63.22,2.0,01/01/25,15:51:00,Cash,8.5,0.21
498,M098,Mineral Wells,Food and beverages,$90.24,6.0,27/01/25,11:17:00,Cash,6.2,0.18
499,M073,Seguin,Sports and travel,$98.13,1.0,21/01/25,17:36:00,Cash,8.9,0.33
500,M071,Lufkin,Sports and travel,$51.52,8.0,02/02/25,15:47:00,Cash,9.6,0.33
501,M087,Waxahachie,Sports and travel,$73.97,1.0,03/02/25,15:53:00,Credit card,5.4,0.33
502,M006,El Paso,Fashion accessories,$31.9,1.0,05/01/25,12:40:00,Ewallet,9.1,0.48
503,M002,Dallas,Home and lifestyle,$69.4,2.0,27/01/25,19:48:00,Ewallet,9.0,0.36
504,M075,San Marcos,Sports and travel,$93.31,2.0,25/03/25,17:53:00,Cash,6.3,0.33
505,M048,Harlingen,Sports and travel,$88.45,1.0,25/02/25,16:36:00,Credit card,9.5,0.48
506,M040,Edinburg,Electronic accessories,$24.18,8.0,28/01/25,20:54:00,Ewallet,9.8,0.48
507,M019,Pasadena,Sports and travel,$48.5,3.0,08/01/25,12:50:00,Cash,6.7,0.48
508,M059,Pflugerville,Food and beverages,$84.05,6.0,29/01/25,10:48:00,Credit card,7.7,0.33
509,M077,Coppell,Health and beauty,$61.29,5.0,29/03/25,14:28:00,Cash,7.0,0.33
510,M055,Waxahachie,Home and lifestyle,$15.95,6.0,09/02/25,17:15:00,Credit card,5.1,0.33
511,M057,Euless,Sports and travel,$90.74,7.0,16/01/25,18:03:00,Credit card,6.2,0.33
512,M007,Arlington,Home and lifestyle,$42.91,5.0,05/01/25,17:29:00,Ewallet,6.1,0.48
513,M071,Lufkin,Fashion accessories,$54.28,7.0,27/01/25,18:05:00,Ewallet,9.3,0.33
514,M088,Cleburne,Electronic accessories,$99.55,7.0,14/03/25,12:07:00,Cash,7.6,0.33
515,M051,New Braunfels,Sports and travel,$58.39,7.0,23/02/25,19:49:00,Credit card,8.2,0.48
516,M025,Waco,Fashion accessories,$51.47,1.0,18/03/25,15:52:00,Ewallet,8.5,0.48
517,M071,Lufkin,Health and beauty,$54.86,5.0,29/03/25,16:48:00,Ewallet,9.8,0.33
518,M089,Southlake,Home and lifestyle,$39.39,5.0,22/01/25,20:46:00,Credit card,8.7,0.33
519,M008,Corpus Christi,Home and lifestyle,$34.73,2.0,01/03/25,18:14:00,Ewallet,9.7,0.48
520,M033,Pearland,Sports and travel,$71.92,5.0,17/01/25,15:05:00,Credit card,4.3,0.48
521,M059,Pflugerville,Electronic accessories,$45.71,3.0,26/03/25,10:34:00,Credit card,7.7,0.33
522,M097,Alice,Home and lifestyle,$83.17,6.0,20/03/25,11:23:00,Cash,7.3,0.18
523,M035,San Angelo,Home and lifestyle,$37.44,6.0,06/02/25,13:55:00,Credit card,5.9,0.48
524,M075,San Marcos,Health and beauty,$62.87,2.0,01/01/25,11:43:00,Cash,5.0,0.33
525,M075,San Marcos,Food and beverages,$81.71,6.0,27/01/25,14:36:00,Credit card,8.0,0.33
526,M074,Weslaco,Sports and travel,$91.41,5.0,25/02/25,16:03:00,Cash,7.1,0.33
527,M095,Big Spring,Fashion accessories,$39.21,4.0,16/01/25,20:03:00,Credit card,9.0,0.33
528,M013,Irving,Fashion accessories,$59.86,2.0,13/01/25,14:55:00,Ewallet,6.7,0.48
529,M056,Rowlett,Food and beverages,$54.36,10.0,07/02/25,11:28:00,Credit card,6.1,0.33
